ID,DateReceived,ReceivedQ,DateValid,Authority,LPA19CD,LPA19NM,Constituency,AppType,Classification,StatsCategory,Urban_Rural,HousingType,RenewableType,Proposal,SiteAddress,Easting,Northing,Status@31Mar,Decision_Withdrawal,DecisionIssuedDate,DecidedQ,DateWithdrawn,WithdrawnQ,processingtime_wks,Live@31Mar,timeinsystem
LA07/2023/3188/F,03-Aug-2023,Q2,18-Sep-2023,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",NEWRY AND ARMAGH,Full,Major,Civic,Urban, , ,"Proposed new 2-storey Southern Regional College ‘Innovation Centre’ to facilitate the relocation of SRC Model Campus at Catherine Street. Building to provide teaching rooms, laboratories, workshops, new management centre and office space. Proposal includes the retention of existing vehicular and pedestrian accesses with new one-way vehicular system throughout the site. Drop off area and new in curtilage car parking (75no. spaces). Relocation of controlled pedestrian crossing, bus stops and some on street car parking on Patrick Street. Retention of stone wall along front boundary, with use of some stone material to construct a new wall at the rear of the site. Introduction of hard and soft landscaping, pedestrian plaza, outdoor seating areas, cycle parking and all associated site works.","Existing SRC car park site (formerly Newry Sports Centre) immediately north of Southern Regional College (SRC) 'East Campus' building at  no. 61 Patrick Street, Newry, BT35 8DN","308,136","326,498",Pending, ,,,,,29.6,1,6 - 12 months
LA07/2023/3209/F,03-Aug-2023,Q2,21-Sep-2023,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Full,Local,Residential,Rural: Settlement,Rural extensions and alterations (settlement), ,"Single storey rear extension to include extended kitchen, dining, lounge and WC.","13 John Street, Downpatrick, BT30 9EG","345,739","352,051",Pending, ,,,,,32.8,1,6 - 12 months
LA07/2023/3213/O,03-Aug-2023,Q2,15-Sep-2023,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Outline,Local,Residential,Urban,Urban housing developments, ,"Proposed demolition of existing dwelling and construction of 3no detached dwellings, with associated parking and site works.","Land immediately northwest of 12 Middle Tollymore Road, Newcastle, Down, BT33 0JJ","336,821","332,532",Pending, ,,,,,,1,6 - 12 months
LA08/2023/2519/F,03-Aug-2023,Q2,03-Aug-2023,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",UPPER BANN,Full,Local,Mixed Use,Urban, , ,"Proposed installation of ten freestanding steel container units on existing hardstanding area to provide storage facilities for existing business units in the Complex, together with alterations to existing hardstanding area and extension of existing visitor car parking area to create six additional spaces.","Lands adjacent and south of Carn Business Complex, Carn Drive,  Portadown,  Craigavon,  BT63 5WH","302,640","356,583",Approved,Approved,24-Sep-2023,Q2,,,7.0,, 
LA08/2023/2536/F,03-Aug-2023,Q2,21-Aug-2023,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",NEWRY AND ARMAGH,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Extensions and alterations to dwelling,47 Carrickaduff Road   Keady   Armagh   BT60 3HZ,"282,991","327,022",Approved,Approved,06-Oct-2023,Q3,,,6.6,, 
LA08/2023/2537/F,03-Aug-2023,Q2,21-Aug-2023,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",NEWRY AND ARMAGH,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Provision of dormer window and alterations to front elevation of dwelling,71 Keady Road   Armagh   BT60 3AS,"287,197","343,165",Approved,Approved,06-Oct-2023,Q3,,,6.6,, 
LA08/2023/2541/F,03-Aug-2023,Q2,21-Aug-2023,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",NEWRY AND ARMAGH,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,"Extensions and alterations to dwelling, erection of detached double garage (incorporating domestic home office, home gym and games room), erection of entrance pillars and gates, and associated site works",18 Dernasigh Road   Armagh   BT60 4PA,"279,181","348,017",Approved,Approved,17-Oct-2023,Q3,,,8.0,, 
LA08/2023/2542/F,03-Aug-2023,Q2,03-Aug-2023,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",UPPER BANN,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,"First floor extension to rear of existing dwelling to provide additional bedroom, bathroom and en-suite (additional plans)","16   Colane Road,  Aghagallon,  Craigavon,  BT67 9JT","310,796","362,946",Approved,Approved,28-Nov-2023,Q3,,,16.4,, 
LA09/2023/0811/F,03-Aug-2023,Q2,03-Aug-2023,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Civic,Rural: Countryside, , ,Proposed replacement of existing grass pitch with a 3G all weather pitch; replacement of existing boundary fence and floodlighting (existing to be replaced) and associated ancillary works.,16 Ballinderry Road  Coagh,"289,871","378,795",Approved,Approved,30-Aug-2023,Q2,,,3.6,, 
LA09/2023/0812/RM,03-Aug-2023,Q2,04-Aug-2023,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Reserved Matters,Local,Residential,Rural: Settlement,Rural housing developments (settlement), ,Proposed housing development,Land Adj to 6 Craigmount Orritor Cookstown,"276,900","379,437",Approved,Approved,05-Jan-2024,Q4,,,21.2,, 
LA09/2023/0813/F,03-Aug-2023,Q2,04-Aug-2023,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Civic,Rural: Countryside, , ,Change of use from farm shed to children soft play,24 Newferry Road Bellaghy Magherafelt,"298,533","398,305",Approved,Approved,16-Nov-2023,Q3,,,14.6,, 
LA09/2023/0814/F,03-Aug-2023,Q2,04-Aug-2023,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Replacement dwelling and garage,21 Derrygarve Park Castledawson BT45 8EZ,"295,354","390,887",Approved,Approved,09-Nov-2023,Q3,,,13.6,, 
LA10/2023/1985/O,03-Aug-2023,Q2,04-Aug-2023,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,WEST TYRONE,Outline,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Site for replacement dwelling,"110 metres south of 35 Crockanboy Road, Omagh, BT79 8PX","251,426","385,423",Pending, ,,,,,41.6,1,6 - 12 months
LA11/2023/1885/F,03-Aug-2023,Q2,03-Aug-2023,Derry and Strabane,N13000006,Derry City and Strabane LPA,FOYLE,Full,Local,Industrial,Rural: Countryside, , ,Proposed Portal framed building to provide assembly area for recycling machinery with associated welfare building and site works - Class B3 General Industrial,"Lands 30m SW of 20a Keans Hill Road, Campsey, BT47 3YT","250,106","420,819",Pending, ,,,,,,1,6 - 12 months
LA11/2023/1886/F,03-Aug-2023,Q2,03-Aug-2023,Derry and Strabane,N13000006,Derry City and Strabane LPA,WEST TYRONE,Full,Local,Other,Rural: Settlement, , ,"Rear extension, ramp and addition of window in exsting gable wall of dwelling","23 Gamble Park, Castlederg, BT81 7ND","229,357","384,893",Approved,Approved,27-Sep-2023,Q2,,,7.6,, 
LA11/2023/1888/F,03-Aug-2023,Q2,08-Aug-2023,Derry and Strabane,N13000006,Derry City and Strabane LPA,FOYLE,Full,Local,Change of Use,Urban, , ,Alterations & conversion from a house in multiple occupancy (HMO) into 3no one bedroom apartments.,"7 Abercorn Road, Londonderry, BT48 6SA","243,388","416,201",Pending, ,,,,,,1,6 - 12 months
LA11/2023/1890/F,03-Aug-2023,Q2,03-Aug-2023,Derry and Strabane,N13000006,Derry City and Strabane LPA,FOYLE,Full,Local,Other,Urban, , ,Proposed wet room extension and level access to side of existing dwelling,"31 Old Mill Court, Londonderry, BT48 0JA","243,558","418,553",Approved,Approved,16-Nov-2023,Q3,,,14.8,, 
LA11/2023/1892/F,03-Aug-2023,Q2,03-Aug-2023,Derry and Strabane,N13000006,Derry City and Strabane LPA,FOYLE,Full,Local,Residential,Urban,Urban housing developments, ,Proposed 2 storey apartment block consisting of 2 No. residential units,"Lands adjacent to 6 Whitebridge Park, Coshquin, Derry, BT48 0ND","241,715","419,868",Pending, ,,,,,,1,6 - 12 months
LA11/2023/1893/F,03-Aug-2023,Q2,14-Aug-2023,Derry and Strabane,N13000006,Derry City and Strabane LPA,FOYLE,Full,Local,Civic,Urban, , ,Proposed single storey extension to provide AGP room and changing/ hygiene room with new ramped access,"Ashlea Primary School, 163 Stevenson Park, Tullyally, Londonderry,  BT47 3QT","245,762","414,229",Approved,Approved,18-Sep-2023,Q2,,,4.8,, 
LA11/2023/1895/F,03-Aug-2023,Q2,14-Aug-2023,Derry and Strabane,N13000006,Derry City and Strabane LPA,WEST TYRONE,Full,Local,Residential,Rural: Settlement,New single rural dwellings (settlement), ,Replacement dwelling - timber framed bungalow,"21 Cloghboy Road, Gortavea, Bready, Strabane, BT82 0DN","236,878","408,522",Pending, ,,,,,,1,6 - 12 months
LA01/2023/0815/F,04-Aug-2023,Q2,04-Aug-2023,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Full,Major,Civic,Rural: Countryside, , ,"Modifications to Royal Portrush Golf Course to include new holes, greens and tee boxes and fairway realignments on the Valley Course and regrading, new tees, enlargement to infrastructure and spectator areas, alterations to the practice ground and the addition and realignment of internal roads in and around the Dunluce course in preparation for The Open in 2025 and future major Golf Championships.  Retention of timber gates on Bushmills and Dunluce Road frontages.",Royal Portrush Golf Club   Dunluce Road   Portrush   BT56 8JQ,"287,378","440,429",Approved,Approved,30-Nov-2023,Q3,,,16.6,, 
LA01/2023/0826/O,04-Aug-2023,Q2,15-Aug-2023,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed Sites for 2no Dwellings with detached garage,Between 70 & 76 Kurin Road  Garvagh,"286,366","413,334",Approved,Approved,26-Feb-2024,Q4,,,26.8,, 
LA01/2023/0842/F,04-Aug-2023,Q2,16-Aug-2023,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Full,Local,Change of Use,Urban, , ,Proposed change of use of existing 4 bedroom dwelling to 4 bedroom HMO (house of multiple occupancy),55 Newbridge Park   Coleraine   BT52 1PJ,"287,000","430,844",Approved,Approved,14-Dec-2023,Q3,,,17.0,, 
LA01/2023/0881/O,04-Aug-2023,Q2,24-Aug-2023,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Outline,Local,Residential,Rural: Settlement,New single rural dwellings (settlement), ,Proposed new two storey dwelling and detached garage,30M South West of 28 Glen Road    Garvagh    BT51 5BY,"281,100","412,878",Approved,Approved,26-Jan-2024,Q4,,,21.2,, 
LA02/2023/1666/O,04-Aug-2023,Q2,09-Aug-2023,Mid and East Antrim,N13000009,Mid and East Antrim LPA,NORTH ANTRIM,Outline,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,SITE FOR REPLACEMENT DWELLING,"181B Roguery Road,  Toomebridge","304,713","394,566",Withdrawn,Withdrawn,,,11-Sep-2023,Q2,4.4,, 
LA02/2023/1668/F,04-Aug-2023,Q2,10-Aug-2023,Mid and East Antrim,N13000009,Mid and East Antrim LPA,NORTH ANTRIM,Full,Local,Residential,Urban,Urban extensions and alterations, ,single storey rear extension to dwelling,58 WOODSIDE ROAD  CAHERTY  BALLYMENA  ANTRIM  BT42 4QH,"313,846","404,164",Approved,Approved,20-Sep-2023,Q2,,,5.6,, 
LA03/2023/0594/O,04-Aug-2023,Q2,04-Aug-2023,Antrim and Newtownabbey,N13000001,Antrim and Newtownabbey LPA,SOUTH ANTRIM,Outline,Local,Residential,Rural: Countryside,Rural housing developments (countryside), ,2 DWELLINGS AND GARAGES,"Lands approximately 30m east of No. 51 Trenchill Road,   Ballyclare,   BT39 9JJ","327,542","393,361",Refused,Refused,23-Feb-2024,Q4,,,28.0,, 
LA03/2023/0633/A,04-Aug-2023,Q2,25-Aug-2023,Antrim and Newtownabbey,N13000001,Antrim and Newtownabbey LPA,BELFAST NORTH,Consent to Display,Local,Other,Urban, , ,14 Shop signs,"Unit 4, Church Road, Abbey Retail Park, Newtownabbey, BT36 7GU","333,921","380,680",Approved,Approved,20-Sep-2023,Q2,,,3.4,, 
LA04/2023/3749/F,04-Aug-2023,Q2,04-Aug-2023,Belfast,N13000004,Belfast LPA,BELFAST EAST,Full,Local,Residential,Urban,Urban extensions and alterations, ,Single storey extension to side and rear of dwelling + site works.,"4 Kincora Avenue,  Belfast,  BT4 3DW","337,804","374,169",Approved,Approved,22-Nov-2023,Q3,,,15.4,, 
LA04/2023/3750/A,04-Aug-2023,Q2,04-Aug-2023,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Consent to Display,Local,Other,Urban, , ,"3 Other - Shop signs and Manifestation , 2 Projecting sign, 1 Shop sign","11 Donegall Square West,  Belfast,  BT1 6JH","333,714","373,995",Approved,Approved,18-Oct-2023,Q3,,,10.4,, 
LA04/2023/3751/LBC,04-Aug-2023,Q2,04-Aug-2023,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Listed Building Consents,Local,Other,Urban, , ,New external signage to 3no. external facades as follows: 2no. halo illuminated aluminium fascia panels to 2no. elevations facing Donegall Square West and Wellington Street. 1no. Internally illuminated roundel sign on perspex panel on metal support rods internally hung behind glazing. 1no. halo illuminated star sign on aluminium fascia panel above main entrance door. 2no. externally illuminated square projecting signs. New manifestation strips to 3no. elevations facing Donegall Square West and Wellington Street.,"11 Donegall Square West,  Belfast,  BT1 6JH","333,714","373,995",Approved,Approved,18-Oct-2023,Q3,,,10.4,, 
LA04/2023/3753/A,04-Aug-2023,Q2,11-Aug-2023,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Consent to Display,Local,Other,Urban, , ,1 illuminated shop sign,"19 Boucher Crescent,  Belfast,  BT12 6HU","331,494","372,128",Approved,Approved,05-Oct-2023,Q3,,,7.6,, 
LA04/2023/3757/DCA,04-Aug-2023,Q2,04-Aug-2023,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Other consents,Local,Other,Urban, , ,Minor internal demolition works at ground floor level within existing vacant retail unit to accommodate a change of use to offices.,"Nos. 24-26  Arthur Street,  Belfast,  BT1 4GB","333,998","374,154",Approved,Approved,26-Sep-2023,Q2,,,7.2,, 
LA04/2023/3763/F,04-Aug-2023,Q2,04-Aug-2023,Belfast,N13000004,Belfast LPA,BELFAST WEST,Full,Local,Change of Use,Urban, , ,Change of use from retail to Hot Food Bar,"3 Bridge Street,  Belfast,  BT1 1LT","333,931","374,423",Pending, ,,,,,42.4,1,6 - 12 months
LA04/2023/3767/F,04-Aug-2023,Q2,11-Sep-2023,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Full,Local,Civic,Urban, , ,Proposed 1No modular classroom unit,"20 Cooke Street, Belfast, BT7 2EP","334,310","373,141",Pending, ,,,,,,1,6 - 12 months
LA04/2023/3780/A,04-Aug-2023,Q2,04-Aug-2023,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Consent to Display,Local,Other,Urban, , ,"1 Projecting sign, 1 Shop sign","14   Donegall Place,  Belfast,  BT1 5BA","333,840","374,267",Pending, ,,,,,,1,6 - 12 months
LA05/2023/0649/O,04-Aug-2023,Q2,08-Aug-2023,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Outline,Local,Residential,Rural: Settlement,New single rural dwellings (settlement), ,Proposed Infill dwelling and associated siteworks,"Adjacent to 31 Lurgan Road, Moira, Craigavon, BT67 0LX","314,336","360,304",Approved,Approved,12-Feb-2024,Q4,,,25.8,, 
LA06/2023/2068/F,04-Aug-2023,Q2,04-Aug-2023,Ards and North Down,N13000002,Ards and North Down LPA,STRANGFORD,Full,Local,Residential,Urban,Urban extensions and alterations, ,Extension of existing garage (storage area on upper floor),"10 Golden Glen Road,  Newtownards,  BT23 4YT","348,454","375,234",Approved,Approved,01-Sep-2023,Q2,,,3.8,, 
LA06/2023/2070/F,04-Aug-2023,Q2,24-Aug-2023,Ards and North Down,N13000002,Ards and North Down LPA,STRANGFORD,Full,Local,Residential,Rural: Countryside,Rural other (countryside), ,Two Storey Dwelling & Garage (Change of House Type LA06/2021/0515/F) and change to access arrangement.,"60 Thornyhill Road,  Newtownards,  BT23 6SQ","348,477","358,822",Approved,Approved,29-Nov-2023,Q3,,,13.6,, 
LA07/2023/3023/F,04-Aug-2023,Q2,04-Aug-2023,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Full,Local,Residential,Rural: Countryside,Rural housing developments (countryside), ,"Erection of 2 No. detached dwellings, garages and assocated siteworks. Renewal of planning permission LA07/2018/1723/F",Land between 70 and 74 Kilkeel Road  Hilltown  BT34 5XH,"324,390","328,885",Pending, ,,,,,,1,6 - 12 months
LA07/2023/3030/F,04-Aug-2023,Q2,04-Aug-2023,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",NEWRY AND ARMAGH,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Site for infill dwelling and domestic garage,BETWEEN 198 AND 200 BESSBROOK ROAD  MOUNTNORRIS  ARMAGH  BT60 2UD,"302,421","332,515",Pending, ,,,,,,1,6 - 12 months
LA07/2023/3160/F,04-Aug-2023,Q2,04-Sep-2023,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Full,Local,Residential,Rural: Settlement,Rural extensions and alterations (settlement), ,Renovations and alterations to existing dwelling,"11 Cnoc Muire Attical Road,  Newry,  BT34 4SY","327,957","319,797",Pending, ,,,,,,1,6 - 12 months
LA07/2023/3161/F,04-Aug-2023,Q2,04-Sep-2023,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Full,Local,Residential,Rural: Countryside,Rural housing developments (countryside), ,Proposed Erection of 2 Infill Dwellings & Domestic Garages in place of LA07/2021/1548/O,"between no. 71 and 67a Major Hill Road,  Newry,  BT34 4QR","336,275","320,399",Pending, ,,,,,,1,6 - 12 months
LA07/2023/3164/F,04-Aug-2023,Q2,04-Sep-2023,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Full,Local,Residential,Urban,Urban extensions and alterations, ,"Proposed single storey rear extension, demolition of existing sun room, interior alterations & associated site works to existing dwelling",1 RATHGANNON  CLONALLAN GLEBE  WARRENPOINT  DOWN  BT34 3TU,"315,799","318,676",Pending, ,,,,,,1,6 - 12 months
LA07/2023/3194/F,04-Aug-2023,Q2,07-Sep-2023,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Erection of dwelling and garage (infill).,"Site adjacent and east of No 223 Head Road, Annalong BT34 4RJ","334,846","322,039",Pending, ,,,,,,1,6 - 12 months
LA07/2023/3216/RM,04-Aug-2023,Q2,03-Oct-2023,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Reserved Matters,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed single storey infill dwelling,"Lands between 17 and 21 Bishopscourt Road, Kilclief, BT30 7NU","358,946","345,325",Pending, ,,,,,,1,< 6 months
LA07/2023/3221/F,04-Aug-2023,Q2,13-Sep-2023,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Full,Local,Civic,Rural: Countryside, ,Single wind turbine,Replacement of existing turbine as approved under LA07/2015/0378/F with a Vestas V47 Wind Turbine with the same  40m Tower Height and new rotor diameter of 47m and 250Kw output.,"Approx 500m SE of 22 Hilltown Road, Fofannyreagh, Hilltown, BT34 5EZ","327,314","332,652",Pending, ,,,,,,1,6 - 12 months
LA07/2023/3222/RM,04-Aug-2023,Q2,15-Sep-2023,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Reserved Matters,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,New farm dwelling and associated site works.,"30M SE of 15 Clarkhill Road, Castlewellan, Down, BT31 9BJ","334,970","337,727",Pending, ,,,,,35.8,1,6 - 12 months
LA08/2023/2561/F,04-Aug-2023,Q2,04-Aug-2023,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",UPPER BANN,Full,Local,Residential,Urban,Urban extensions and alterations, ,Proposed single storey domestic garage / outbuilding.,"26a Boconnell Lane, Lurgan, Craigavon,  BT66 6NE","305,790","359,622",Approved,Approved,06-Oct-2023,Q3,,,8.8,, 
LA08/2023/2562/F,04-Aug-2023,Q2,04-Aug-2023,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",NEWRY AND ARMAGH,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Erection of dwelling and garage (infill),"Site adjacent and immediately north of No 77 Newtownhamilton Road, Armagh BT60 2PP","288,093","341,516",Pending, ,,,,,36.6,1,6 - 12 months
LA09/2023/0815/F,04-Aug-2023,Q2,04-Aug-2023,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Other,Rural: Settlement, , ,"Retention of farm shed and associated yard, laneway and access",Approximately 145M NE of No. 5A Craigs Road Cookstown,"276,989","379,767",Pending, ,,,,,,1,6 - 12 months
LA11/2023/1896/F,04-Aug-2023,Q2,08-Aug-2023,Derry and Strabane,N13000006,Derry City and Strabane LPA,WEST TYRONE,Full,Local,Civic,Rural: Countryside, , ,Proposed side extension to existing child care facility,"11 Tullymoan Road, Hunterstown, Clady, BT82 9RE","229,566","393,646",Pending, ,,,,,,1,6 - 12 months
LA11/2023/1900/F,04-Aug-2023,Q2,04-Aug-2023,Derry and Strabane,N13000006,Derry City and Strabane LPA,FOYLE,Full,Local,Commercial,Urban, , , External Fenestration Alterations to existing building,"1 Orchard House Foyle Street, Londonderry, BT48 6AT","243,756","416,677",Approved,Approved,28-Feb-2024,Q4,,,28.6,, 
LA01/2023/0866/F,05-Aug-2023,Q2,23-Aug-2023,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Re use of derelict dwelling and addition of a bedroom at first floor,Derelict dwelling opposite   92 Newmills Road   Coleraine   BT52 2JD,"289,585","430,672",Approved,Approved,31-Oct-2023,Q3,,,9.6,, 
LA07/2023/3050/F,05-Aug-2023,Q2,05-Aug-2023,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",NEWRY AND ARMAGH,Full,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,"Permission for a replacement dwelling house, new waste water treatment system","12 Cloghinny Road,  Newry,  BT35 9RY","302,556","317,391",Pending, ,,,,,,1,6 - 12 months
LA07/2023/3208/F,05-Aug-2023,Q2,11-Sep-2023,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",NEWRY AND ARMAGH,Full,Local,Residential,Rural: Countryside,Rural other (countryside), ,Change of House Type from that previously approved under planning ref. LA07/2021/1038/F,"30m NE of 113 Glassdrumman Road, Crossmaglen, Newry,  BT35 9EB (Amended Address)","298,144","313,699",Pending, ,,,,,,1,6 - 12 months
LA07/2023/3212/F,05-Aug-2023,Q2,11-Sep-2023,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",NEWRY AND ARMAGH,Full,Local,Residential,Rural: Countryside,Rural other (countryside), ,Conversion of an existing non-residential building into a residential dwelling,"22m South East of 12 Cloughinney Road,  Forkhill,  Newry,  BT35 9RY","302,581","317,359",Pending, ,,,,,,1,6 - 12 months
LA07/2023/3215/O,05-Aug-2023,Q2,19-Sep-2023,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Renewal of planning approval LA07/2018/1617/O,"Approx 100m North of,  14 Dunnanew Road, Seaforde,  Downpatrick,  BT30 8PJ","341,411","344,149",Pending, ,,,,,,1,6 - 12 months
LA07/2023/3225/F,05-Aug-2023,Q2,12-Sep-2023,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",STRANGFORD,Full,Local,Agricultural,Rural: Countryside, , ,Agricultural shed for machinery and feed storage (Retrospective),"Approx 80m NW of, 15 Killybawn Road, Saintfield, BT24 7JP","343,980","355,476",Pending, ,,,,,,1,6 - 12 months
LA08/2023/2524/F,05-Aug-2023,Q2,05-Aug-2023,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",LAGAN VALLEY,Full,Local,Residential,Urban,Urban extensions and alterations, ,"Two Storey extension to side of dwelling incorporating garage on GF with Bedroom and En-suite on first floor and, conversion of exiting conservatory to sun-lounge","61 The Spires,  Dromore,  BT25 1QE","320,189","352,598",Approved,Approved,02-Feb-2024,Q4,,,24.8,, 
LA02/2023/1667/F,06-Aug-2023,Q2,06-Aug-2023,Mid and East Antrim,N13000009,Mid and East Antrim LPA,EAST ANTRIM,Full,Local,Residential,Rural: Settlement,Rural extensions and alterations (settlement), ,"Construction of a shed, deck and Pergola.",79 MILLBAY ROAD  CARNSPINDLE  LARNE  ANTRIM  BT40 3RJ,"344,552","399,872",Approved,Approved,19-Mar-2024,Q4,,,31.0,, 
LA04/2023/3762/F,06-Aug-2023,Q2,18-Aug-2023,Belfast,N13000004,Belfast LPA,BELFAST EAST,Full,Local,Residential,Urban,Urban extensions and alterations, ,Single storey extension to rear and sides with internal alterations.,8 Cabin Hill Park  Belfast  BT5 7AL,"339,034","373,839",Approved,Approved,02-Oct-2023,Q3,,,6.0,, 
LA04/2023/3783/DCA,06-Aug-2023,Q2,06-Aug-2023,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Other consents,Local,Other,Urban, , ,Demolition of detached garage,"FLAT 1, 38 ADELAIDE PARK  MALONE LOWER  BELFAST  ANTRIM  BT9 6FZ","332,877","371,781",Pending, ,,,,,43.2,1,6 - 12 months
LA07/2023/3091/F,06-Aug-2023,Q2,22-Aug-2023,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Full,Local,Change of Use,Rural: Countryside, , ,Change of Use (CoU) of existing stables permitted under LA07/2020/0546/F to Class B4 – Storage & Distribution under farm diversification (Policy CTY11) and all associated site works. (retrospective),"Lands located approximately 140m northwest of Nos. 104 Belfast Road, Newry, BT34 1QH","309,050","330,389",Pending, ,,,,,,1,6 - 12 months
LA01/2023/0800/F,07-Aug-2023,Q2,07-Aug-2023,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,NORTH ANTRIM,Full,Local,Residential,Urban,Urban extensions and alterations, ,Single Storey Rear Extension & Internal Alterations to Dwelling,24 Knocklayde View   Ballycastle   BT54 6DY,"310,857","440,446",Pending, ,,,,,33.8,1,6 - 12 months
LA01/2023/0828/F,07-Aug-2023,Q2,15-Aug-2023,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,NORTH ANTRIM,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Site for dwelling within a cluster under Policy CTY 2a of PPS 21,Land Approx. 50m East of 57a Drumavoley Road   Ballycastle   BT54 6PQ,"312,747","439,261",Pending, ,,,,,35.6,1,6 - 12 months
LA01/2023/0854/RM,07-Aug-2023,Q2,07-Aug-2023,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,NORTH ANTRIM,Reserved Matters,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,New House & Garage on the farm,235m North West of   31 Lagavara Road   Ballintoy   BT54 6NG,"303,420","442,241",Approved,Approved,21-Dec-2023,Q3,,,19.4,, 
